ID,MatchID,EventID,Date,Characters,Matchup
1240,12961,1033,2015-10-10T00:00:00,ZZFox,Fox;Sheik
5699,12962,1033,2015-10-10T00:00:00,,
1047,12963,1033,2015-10-10T00:00:00,,
1189,12964,1033,2015-10-10T00:00:00,Marth,Marth;Fox
1192,12965,1033,2015-10-10T00:00:00,,
1207,12966,1033,2015-10-10T00:00:00,Falco,Falco;Marth
1632,12967,1033,2015-10-10T00:00:00,,
1195,12968,1033,2015-10-10T00:00:00,ZZFox,Fox;Sheik
1212,12970,1033,2015-10-10T00:00:00,Falco,Falco;Falco
1951,12971,1033,2015-10-10T00:00:00,Marth,Marth;CaptainFalcon
1048,12973,1033,2015-10-10T00:00:00,,
5699,12974,1033,2015-10-10T00:00:00,,
1240,12975,1033,2015-10-10T00:00:00,ZZFox,Fox;Sheik
1189,12976,1033,2015-10-10T00:00:00,,
1207,12977,1033,2015-10-10T00:00:00,Falco,Falco;Fox
1047,12978,1033,2015-10-10T00:00:00,,
1192,12979,1033,2015-10-10T00:00:00,,
1632,12980,1033,2015-10-10T00:00:00,CaptainFalcon,CaptainFalcon;Marth
1951,12981,1033,2015-10-10T00:00:00,,
1195,12982,1033,2015-10-10T00:00:00,,
2335,12984,1033,2015-10-10T00:00:00,,
1212,12985,1033,2015-10-10T00:00:00,Falco,Falco;Sheik
5416,12986,1034,2015-10-10T00:00:00,,
5416,12987,1034,2015-10-10T00:00:00,,
1686,12988,1034,2015-10-10T00:00:00,,
2238,12989,1034,2015-10-10T00:00:00,,
1681,12990,1034,2015-10-10T00:00:00,,
5430,12992,1034,2015-10-10T00:00:00,,
5394,12994,1034,2015-10-10T00:00:00,,
5379,12995,1034,2015-10-10T00:00:00,,
2237,12997,1034,2015-10-10T00:00:00,,
5429,12998,1034,2015-10-10T00:00:00,,
5406,12999,1034,2015-10-10T00:00:00,,
1686,13001,1034,2015-10-10T00:00:00,,
1681,13002,1034,2015-10-10T00:00:00,,
1680,13003,1034,2015-10-10T00:00:00,,
5395,13004,1034,2015-10-10T00:00:00,,
5402,13005,1034,2015-10-10T00:00:00,,
2238,13006,1034,2015-10-10T00:00:00,,
5430,13007,1034,2015-10-10T00:00:00,,
5394,13008,1034,2015-10-10T00:00:00,,
5429,13009,1034,2015-10-10T00:00:00,,
5379,13010,1034,2015-10-10T00:00:00,,
5406,13011,1034,2015-10-10T00:00:00,,
2236,13013,1034,2015-10-10T00:00:00,,
2237,13014,1034,2015-10-10T00:00:00,,
1097,13015,1038,2015-10-11T00:00:00,,
1176,13016,1038,2015-10-11T00:00:00,,
1180,13017,1038,2015-10-11T00:00:00,,
2129,13018,1038,2015-10-11T00:00:00,,
2223,13019,1038,2015-10-11T00:00:00,,
1237,13020,1038,2015-10-11T00:00:00,,
1411,13021,1038,2015-10-11T00:00:00,,
1097,13022,1038,2015-10-11T00:00:00,,
1180,13023,1038,2015-10-11T00:00:00,,
1176,13024,1038,2015-10-11T00:00:00,,
2129,13025,1038,2015-10-11T00:00:00,Mr.GameandWatch,
1237,13026,1038,2015-10-11T00:00:00,,
1411,13027,1038,2015-10-11T00:00:00,,
2223,13028,1038,2015-10-11T00:00:00,,
3752,13029,1041,2015-10-12T00:00:00,,
2439,13030,1041,2015-10-12T00:00:00,,
3631,13031,1041,2015-10-12T00:00:00,,
2437,13032,1041,2015-10-12T00:00:00,Marth,Marth;Marth
1256,13033,1041,2015-10-12T00:00:00,,
1494,13034,1041,2015-10-12T00:00:00,CaptainFalcon,CaptainFalcon;Marth
1704,13035,1041,2015-10-12T00:00:00,,
2442,13036,1041,2015-10-12T00:00:00,,
1701,13037,1041,2015-10-12T00:00:00,,
2287,13038,1041,2015-10-12T00:00:00,,
2126,13039,1041,2015-10-12T00:00:00,,
2688,13040,1041,2015-10-12T00:00:00,,
1709,13041,1041,2015-10-12T00:00:00,,
1265,13042,1041,2015-10-12T00:00:00,,
3753,13043,1041,2015-10-12T00:00:00,,
3598,13044,1041,2015-10-12T00:00:00,,
3754,13045,1041,2015-10-12T00:00:00,,
3666,13046,1041,2015-10-12T00:00:00,,
1255,13047,1041,2015-10-12T00:00:00,,
3654,13048,1041,2015-10-12T00:00:00,,
3755,13049,1041,2015-10-12T00:00:00,,
3261,13050,1041,2015-10-12T00:00:00,,
2293,13051,1041,2015-10-12T00:00:00,,
3756,13052,1041,2015-10-12T00:00:00,,
3752,13053,1041,2015-10-12T00:00:00,,
2439,13054,1041,2015-10-12T00:00:00,,
2437,13055,1041,2015-10-12T00:00:00,,
3631,13056,1041,2015-10-12T00:00:00,,
1494,13057,1041,2015-10-12T00:00:00,,
1256,13058,1041,2015-10-12T00:00:00,ZZFox,Fox;Marth
1704,13059,1041,2015-10-12T00:00:00,,
2126,13060,1041,2015-10-12T00:00:00,,
3753,13061,1041,2015-10-12T00:00:00,,
1265,13062,1041,2015-10-12T00:00:00,,
2287,13063,1041,2015-10-12T00:00:00,,
1255,13064,1041,2015-10-12T00:00:00,,
1701,13065,1041,2015-10-12T00:00:00,,
2442,13066,1041,2015-10-12T00:00:00,,
2688,13067,1041,2015-10-12T00:00:00,,
3598,13068,1041,2015-10-12T00:00:00,,
3754,13069,1041,2015-10-12T00:00:00,,
3666,13070,1041,2015-10-12T00:00:00,,
1709,13071,1041,2015-10-12T00:00:00,,
3654,13072,1041,2015-10-12T00:00:00,,
3755,13073,1041,2015-10-12T00:00:00,,
3261,13074,1041,2015-10-12T00:00:00,,
3756,13075,1041,2015-10-12T00:00:00,,
2293,13076,1041,2015-10-12T00:00:00,,
15712,13077,1042,2015-10-12T00:00:00,,
15712,13078,1042,2015-10-12T00:00:00,,
2134,13079,1042,2015-10-12T00:00:00,,
1941,13080,1042,2015-10-12T00:00:00,,
8152,13081,1042,2015-10-12T00:00:00,,
8174,13082,1042,2015-10-12T00:00:00,,
2394,13083,1042,2015-10-12T00:00:00,,
1942,13084,1042,2015-10-12T00:00:00,,
8323,13085,1042,2015-10-12T00:00:00,,
2178,13086,1042,2015-10-12T00:00:00,,
2381,13087,1042,2015-10-12T00:00:00,,
2198,13088,1042,2015-10-12T00:00:00,,
2389,13089,1042,2015-10-12T00:00:00,,
8184,13090,1042,2015-10-12T00:00:00,,
5783,13091,1042,2015-10-12T00:00:00,,
5186,13092,1042,2015-10-12T00:00:00,,
4886,13093,1042,2015-10-12T00:00:00,,
2895,13094,1042,2015-10-12T00:00:00,,
2134,13095,1042,2015-10-12T00:00:00,,
8174,13096,1042,2015-10-12T00:00:00,,
1542,13097,1042,2015-10-12T00:00:00,,
8152,13098,1042,2015-10-12T00:00:00,,
8323,13099,1042,2015-10-12T00:00:00,,
1942,13100,1042,2015-10-12T00:00:00,,
2381,13101,1042,2015-10-12T00:00:00,,
2198,13102,1042,2015-10-12T00:00:00,,
5186,13103,1042,2015-10-12T00:00:00,,
5783,13104,1042,2015-10-12T00:00:00,,
1941,13105,1042,2015-10-12T00:00:00,,
8184,13106,1042,2015-10-12T00:00:00,,
2178,13107,1042,2015-10-12T00:00:00,,
2389,13108,1042,2015-10-12T00:00:00,,
2394,13109,1042,2015-10-12T00:00:00,,
4886,13110,1042,2015-10-12T00:00:00,,
2895,13111,1042,2015-10-12T00:00:00,,
1040,13112,1049,2015-10-17T00:00:00,Falco,Falco;Jigglypuff
1069,13113,1049,2015-10-17T00:00:00,,
1071,13114,1049,2015-10-17T00:00:00,Falco,Falco;Falco
1440,13115,1049,2015-10-17T00:00:00,,
1155,13116,1049,2015-10-17T00:00:00,,
1287,13117,1049,2015-10-17T00:00:00,,
1289,13118,1049,2015-10-17T00:00:00,,
1290,13119,1049,2015-10-17T00:00:00,,
1072,13120,1049,2015-10-17T00:00:00,,
1157,13121,1049,2015-10-17T00:00:00,,
1312,13122,1049,2015-10-17T00:00:00,Peach,Peach;Fox
1369,13123,1049,2015-10-17T00:00:00,,
1063,13124,1049,2015-10-17T00:00:00,,
1357,13125,1049,2015-10-17T00:00:00,,
3409,13126,1049,2015-10-17T00:00:00,,
1857,13127,1049,2015-10-17T00:00:00,,
1965,13128,1049,2015-10-17T00:00:00,,
1461,13129,1049,2015-10-17T00:00:00,,
1362,13130,1049,2015-10-17T00:00:00,,
1853,13131,1049,2015-10-17T00:00:00,,
1458,13132,1049,2015-10-17T00:00:00,,
13911,13133,1049,2015-10-17T00:00:00,,
1284,13134,1049,2015-10-17T00:00:00,,
1361,13135,1049,2015-10-17T00:00:00,,
1512,13136,1049,2015-10-17T00:00:00,,
2359,13137,1049,2015-10-17T00:00:00,,
1303,13138,1049,2015-10-17T00:00:00,,
1771,13139,1049,2015-10-17T00:00:00,,
2358,13140,1049,2015-10-17T00:00:00,,
1314,13141,1049,2015-10-17T00:00:00,,
1069,13142,1049,2015-10-17T00:00:00,ZZFox,Fox;Jigglypuff
1071,13143,1049,2015-10-17T00:00:00,Falco,Falco;Jigglypuff
1040,13144,1049,2015-10-17T00:00:00,Falco,Falco;Fox
1287,13145,1049,2015-10-17T00:00:00,,
1440,13146,1049,2015-10-17T00:00:00,,
1312,13147,1049,2015-10-17T00:00:00,Peach,Peach;Falco
1157,13148,1049,2015-10-17T00:00:00,,
1155,13149,1049,2015-10-17T00:00:00,,
3409,13150,1049,2015-10-17T00:00:00,,
1289,13151,1049,2015-10-17T00:00:00,,
1357,13152,1049,2015-10-17T00:00:00,,
1063,13153,1049,2015-10-17T00:00:00,,
1072,13154,1049,2015-10-17T00:00:00,,
1290,13155,1049,2015-10-17T00:00:00,,
1369,13156,1049,2015-10-17T00:00:00,,
1088,13157,1049,2015-10-17T00:00:00,,
1857,13158,1049,2015-10-17T00:00:00,,
1965,13159,1049,2015-10-17T00:00:00,,
1361,13160,1049,2015-10-17T00:00:00,,
1461,13161,1049,2015-10-17T00:00:00,,
1512,13162,1049,2015-10-17T00:00:00,,
1362,13163,1049,2015-10-17T00:00:00,,
2359,13164,1049,2015-10-17T00:00:00,,
1853,13165,1049,2015-10-17T00:00:00,,
1303,13166,1049,2015-10-17T00:00:00,,
1771,13167,1049,2015-10-17T00:00:00,,
1458,13168,1049,2015-10-17T00:00:00,,
13911,13169,1049,2015-10-17T00:00:00,,
2358,13170,1049,2015-10-17T00:00:00,,
1284,13171,1049,2015-10-17T00:00:00,,
1314,13172,1049,2015-10-17T00:00:00,,
1541,13209,1061,2015-10-17T00:00:00,,
2129,13210,1061,2015-10-17T00:00:00,,
1538,13211,1061,2015-10-17T00:00:00,,
2007,13212,1061,2015-10-17T00:00:00,,
2399,13213,1061,2015-10-17T00:00:00,,
1542,13214,1061,2015-10-17T00:00:00,,
2400,13215,1061,2015-10-17T00:00:00,,
1942,13216,1061,2015-10-17T00:00:00,,
2078,13217,1061,2015-10-17T00:00:00,,
2082,13218,1061,2015-10-17T00:00:00,,
2401,13219,1061,2015-10-17T00:00:00,,
1541,13220,1061,2015-10-17T00:00:00,,
2007,13221,1061,2015-10-17T00:00:00,,
2399,13222,1061,2015-10-17T00:00:00,,
2129,13223,1061,2015-10-17T00:00:00,,
2400,13224,1061,2015-10-17T00:00:00,,
1538,13225,1061,2015-10-17T00:00:00,,
1542,13226,1061,2015-10-17T00:00:00,,
1942,13227,1061,2015-10-17T00:00:00,,
2078,13228,1061,2015-10-17T00:00:00,,
2082,13229,1061,2015-10-17T00:00:00,,
2401,13230,1061,2015-10-17T00:00:00,,
1494,13231,1065,2015-10-19T00:00:00,,
1494,13232,1065,2015-10-19T00:00:00,,
1256,13233,1065,2015-10-19T00:00:00,,
2439,13234,1065,2015-10-19T00:00:00,,
1704,13235,1065,2015-10-19T00:00:00,,
2440,13236,1065,2015-10-19T00:00:00,,
3631,13237,1065,2015-10-19T00:00:00,,
2438,13238,1065,2015-10-19T00:00:00,,
1255,13239,1065,2015-10-19T00:00:00,,
3333,13240,1065,2015-10-19T00:00:00,,
1701,13241,1065,2015-10-19T00:00:00,,
3598,13242,1065,2015-10-19T00:00:00,,
1253,13243,1065,2015-10-19T00:00:00,,
1914,13244,1065,2015-10-19T00:00:00,,
1272,13245,1065,2015-10-19T00:00:00,,
2441,13246,1065,2015-10-19T00:00:00,,
3337,13247,1065,2015-10-19T00:00:00,,
3334,13248,1065,2015-10-19T00:00:00,,
3645,13249,1065,2015-10-19T00:00:00,,
4712,13250,1065,2015-10-19T00:00:00,,
1474,13251,1065,2015-10-19T00:00:00,,
2125,13252,1065,2015-10-19T00:00:00,,
1858,13253,1065,2015-10-19T00:00:00,,
2126,13254,1065,2015-10-19T00:00:00,,
3667,13255,1065,2015-10-19T00:00:00,,
3666,13256,1065,2015-10-19T00:00:00,,
1268,13257,1065,2015-10-19T00:00:00,,
1256,13258,1065,2015-10-19T00:00:00,,
1704,13259,1065,2015-10-19T00:00:00,,
3631,13260,1065,2015-10-19T00:00:00,,
2439,13261,1065,2015-10-19T00:00:00,,
2438,13262,1065,2015-10-19T00:00:00,,
1701,13263,1065,2015-10-19T00:00:00,,
2126,13264,1065,2015-10-19T00:00:00,,
3598,13265,1065,2015-10-19T00:00:00,,
1272,13266,1065,2015-10-19T00:00:00,,
2440,13267,1065,2015-10-19T00:00:00,,
3333,13268,1065,2015-10-19T00:00:00,,
1914,13269,1065,2015-10-19T00:00:00,,
1255,13270,1065,2015-10-19T00:00:00,,
1253,13271,1065,2015-10-19T00:00:00,,
3337,13272,1065,2015-10-19T00:00:00,,
3334,13273,1065,2015-10-19T00:00:00,,
3645,13274,1065,2015-10-19T00:00:00,,
3667,13275,1065,2015-10-19T00:00:00,,
4712,13276,1065,2015-10-19T00:00:00,,
1474,13277,1065,2015-10-19T00:00:00,,
2125,13278,1065,2015-10-19T00:00:00,,
1858,13279,1065,2015-10-19T00:00:00,,
3666,13280,1065,2015-10-19T00:00:00,,
2441,13281,1065,2015-10-19T00:00:00,,
2003,13282,1066,2015-10-19T00:00:00,,
2381,13283,1066,2015-10-19T00:00:00,,
8176,13284,1066,2015-10-19T00:00:00,,
2198,13285,1066,2015-10-19T00:00:00,,
2178,13286,1066,2015-10-19T00:00:00,,
2895,13287,1066,2015-10-19T00:00:00,,
2179,13288,1066,2015-10-19T00:00:00,,
5783,13289,1066,2015-10-19T00:00:00,,
2394,13290,1066,2015-10-19T00:00:00,,
5186,13291,1066,2015-10-19T00:00:00,,
2380,13292,1066,2015-10-19T00:00:00,,
2003,13293,1066,2015-10-19T00:00:00,,
2198,13294,1066,2015-10-19T00:00:00,,
2178,13295,1066,2015-10-19T00:00:00,,
8176,13296,1066,2015-10-19T00:00:00,,
5186,13297,1066,2015-10-19T00:00:00,,
2381,13298,1066,2015-10-19T00:00:00,,
5783,13299,1066,2015-10-19T00:00:00,,
2895,13300,1066,2015-10-19T00:00:00,,
2394,13301,1066,2015-10-19T00:00:00,,
2179,13302,1066,2015-10-19T00:00:00,,
2380,13303,1066,2015-10-19T00:00:00,,
1268,13313,1082,2015-10-24T00:00:00,,
1251,13314,1082,2015-10-24T00:00:00,,
1256,13315,1082,2015-10-24T00:00:00,,
2437,13316,1082,2015-10-24T00:00:00,,
3631,13317,1082,2015-10-24T00:00:00,,
1265,13318,1082,2015-10-24T00:00:00,,
1494,13319,1082,2015-10-24T00:00:00,,
2438,13320,1082,2015-10-24T00:00:00,,
1628,13321,1082,2015-10-24T00:00:00,,
1704,13322,1082,2015-10-24T00:00:00,,
1909,13323,1082,2015-10-24T00:00:00,,
1709,13324,1082,2015-10-24T00:00:00,,
1255,13325,1082,2015-10-24T00:00:00,,
2125,13326,1082,2015-10-24T00:00:00,,
1701,13327,1082,2015-10-24T00:00:00,,
1914,13328,1082,2015-10-24T00:00:00,,
3503,13329,1082,2015-10-24T00:00:00,,
3654,13330,1082,2015-10-24T00:00:00,,
1474,13331,1082,2015-10-24T00:00:00,,
1913,13332,1082,2015-10-24T00:00:00,,
1394,13333,1082,2015-10-24T00:00:00,,
3335,13334,1082,2015-10-24T00:00:00,,
4712,13335,1082,2015-10-24T00:00:00,,
1523,13336,1082,2015-10-24T00:00:00,Samus,
1921,13337,1082,2015-10-24T00:00:00,,
1910,13338,1082,2015-10-24T00:00:00,,
1268,13339,1082,2015-10-24T00:00:00,,
1251,13340,1082,2015-10-24T00:00:00,,
1256,13341,1082,2015-10-24T00:00:00,,
1628,13342,1082,2015-10-24T00:00:00,,
2437,13343,1082,2015-10-24T00:00:00,,
3631,13344,1082,2015-10-24T00:00:00,,
1494,13345,1082,2015-10-24T00:00:00,,
1701,13346,1082,2015-10-24T00:00:00,,
1909,13347,1082,2015-10-24T00:00:00,,
1704,13348,1082,2015-10-24T00:00:00,,
2125,13349,1082,2015-10-24T00:00:00,,
1255,13350,1082,2015-10-24T00:00:00,,
1265,13351,1082,2015-10-24T00:00:00,,
2438,13352,1082,2015-10-24T00:00:00,,
1709,13353,1082,2015-10-24T00:00:00,,
1914,13354,1082,2015-10-24T00:00:00,,
1523,13355,1082,2015-10-24T00:00:00,,
3503,13356,1082,2015-10-24T00:00:00,,
3654,13357,1082,2015-10-24T00:00:00,,
1921,13358,1082,2015-10-24T00:00:00,,
1474,13359,1082,2015-10-24T00:00:00,,
1913,13360,1082,2015-10-24T00:00:00,,
1394,13361,1082,2015-10-24T00:00:00,,
1910,13362,1082,2015-10-24T00:00:00,,
3335,13363,1082,2015-10-24T00:00:00,,
4712,13364,1082,2015-10-24T00:00:00,,
1762,13365,1083,2015-10-24T00:00:00,,
1680,13366,1083,2015-10-24T00:00:00,,
5416,13367,1083,2015-10-24T00:00:00,,
2238,13368,1083,2015-10-24T00:00:00,,
1681,13369,1083,2015-10-24T00:00:00,,
1685,13370,1083,2015-10-24T00:00:00,,
5395,13371,1083,2015-10-24T00:00:00,,
5430,13372,1083,2015-10-24T00:00:00,,
2236,13374,1083,2015-10-24T00:00:00,,
5416,13375,1083,2015-10-24T00:00:00,,
2238,13376,1083,2015-10-24T00:00:00,,
1762,13377,1083,2015-10-24T00:00:00,,
1685,13378,1083,2015-10-24T00:00:00,,
5430,13379,1083,2015-10-24T00:00:00,,
1681,13380,1083,2015-10-24T00:00:00,,
5395,13381,1083,2015-10-24T00:00:00,,
2236,13383,1083,2015-10-24T00:00:00,,
2134,13384,1086,2015-10-26T00:00:00,,
1942,13385,1086,2015-10-26T00:00:00,,
8152,13386,1086,2015-10-26T00:00:00,,
1941,13387,1086,2015-10-26T00:00:00,,
2077,13388,1086,2015-10-26T00:00:00,,
8323,13389,1086,2015-10-26T00:00:00,,
2381,13390,1086,2015-10-26T00:00:00,,
5186,13391,1086,2015-10-26T00:00:00,,
8174,13392,1086,2015-10-26T00:00:00,,
2178,13393,1086,2015-10-26T00:00:00,,
2003,13394,1086,2015-10-26T00:00:00,,
8176,13395,1086,2015-10-26T00:00:00,,
2895,13396,1086,2015-10-26T00:00:00,,
2198,13397,1086,2015-10-26T00:00:00,,
5783,13398,1086,2015-10-26T00:00:00,,
1942,13399,1086,2015-10-26T00:00:00,,
1941,13400,1086,2015-10-26T00:00:00,,
2134,13401,1086,2015-10-26T00:00:00,,
2077,13402,1086,2015-10-26T00:00:00,,
2381,13403,1086,2015-10-26T00:00:00,,
8152,13404,1086,2015-10-26T00:00:00,,
8323,13405,1086,2015-10-26T00:00:00,,
8176,13406,1086,2015-10-26T00:00:00,,
5186,13407,1086,2015-10-26T00:00:00,,
8174,13408,1086,2015-10-26T00:00:00,,
2895,13409,1086,2015-10-26T00:00:00,,
2178,13410,1086,2015-10-26T00:00:00,,
2198,13411,1086,2015-10-26T00:00:00,,
2003,13412,1086,2015-10-26T00:00:00,,
5783,13413,1086,2015-10-26T00:00:00,,
1223,13414,1091,2015-10-30T00:00:00,,
1221,13415,1091,2015-10-30T00:00:00,,
1222,13416,1091,2015-10-30T00:00:00,Falco,Falco;Sheik
1553,13417,1091,2015-10-30T00:00:00,,
1129,13418,1091,2015-10-30T00:00:00,,
1571,13419,1091,2015-10-30T00:00:00,,
1751,13420,1091,2015-10-30T00:00:00,,
1550,13421,1091,2015-10-30T00:00:00,,
1566,13422,1091,2015-10-30T00:00:00,,
2352,13423,1091,2015-10-30T00:00:00,,
1729,13424,1091,2015-10-30T00:00:00,,
3652,13425,1091,2015-10-30T00:00:00,,
1549,13426,1091,2015-10-30T00:00:00,,
3656,13427,1091,2015-10-30T00:00:00,,
1125,13428,1091,2015-10-30T00:00:00,,
2348,13429,1091,2015-10-30T00:00:00,,
1861,13430,1091,2015-10-30T00:00:00,,
1750,13431,1091,2015-10-30T00:00:00,,
3651,13432,1091,2015-10-30T00:00:00,,
1223,13433,1091,2015-10-30T00:00:00,,
1222,13434,1091,2015-10-30T00:00:00,,
1221,13435,1091,2015-10-30T00:00:00,,
1553,13436,1091,2015-10-30T00:00:00,,
1571,13437,1091,2015-10-30T00:00:00,,
1129,13438,1091,2015-10-30T00:00:00,,
1751,13439,1091,2015-10-30T00:00:00,,
1729,13440,1091,2015-10-30T00:00:00,,
1125,13441,1091,2015-10-30T00:00:00,,
2352,13442,1091,2015-10-30T00:00:00,,
3656,13443,1091,2015-10-30T00:00:00,,
1549,13444,1091,2015-10-30T00:00:00,,
1566,13445,1091,2015-10-30T00:00:00,Peach,Peach;Sheik
1550,13446,1091,2015-10-30T00:00:00,,
3652,13447,1091,2015-10-30T00:00:00,,
2348,13448,1091,2015-10-30T00:00:00,Marth,
1861,13449,1091,2015-10-30T00:00:00,,
1750,13450,1091,2015-10-30T00:00:00,,
3651,13451,1091,2015-10-30T00:00:00,,
1332,13452,1094,2015-11-01T00:00:00,Falco,Falco;Peach
1245,13453,1094,2015-11-01T00:00:00,CaptainFalcon,CaptainFalcon;Falco
1331,13454,1094,2015-11-01T00:00:00,Marth,Marth;CaptainFalcon
2011,13455,1094,2015-11-01T00:00:00,Falco,Falco;CaptainFalcon
2129,13456,1094,2015-11-01T00:00:00,,
2110,13457,1094,2015-11-01T00:00:00,Pikachu,
1538,13458,1094,2015-11-01T00:00:00,,
1542,13459,1094,2015-11-01T00:00:00,,
1148,13460,1094,2015-11-01T00:00:00,,
1076,13461,1094,2015-11-01T00:00:00,,
2087,13462,1094,2015-11-01T00:00:00,,
1537,13463,1094,2015-11-01T00:00:00,,
1540,13464,1094,2015-11-01T00:00:00,,
1332,13465,1094,2015-11-01T00:00:00,Falco,Falco;Peach
1245,13466,1094,2015-11-01T00:00:00,CaptainFalcon,CaptainFalcon;Falco
1331,13467,1094,2015-11-01T00:00:00,Marth,Marth;Peach
1538,13468,1094,2015-11-01T00:00:00,,
2129,13469,1094,2015-11-01T00:00:00,,
1148,13470,1094,2015-11-01T00:00:00,,
2110,13471,1094,2015-11-01T00:00:00,Pikachu,
1542,13472,1094,2015-11-01T00:00:00,,
1537,13473,1094,2015-11-01T00:00:00,,
2011,13474,1094,2015-11-01T00:00:00,,
1076,13475,1094,2015-11-01T00:00:00,,
1540,13476,1094,2015-11-01T00:00:00,,
2087,13477,1094,2015-11-01T00:00:00,,
1180,13478,1104,2015-11-01T00:00:00,,
1236,13479,1104,2015-11-01T00:00:00,,
1177,13480,1104,2015-11-01T00:00:00,,
3650,13481,1104,2015-11-01T00:00:00,,
1079,13482,1104,2015-11-01T00:00:00,,
1411,13483,1104,2015-11-01T00:00:00,,
1184,13484,1104,2015-11-01T00:00:00,,
1236,13485,1104,2015-11-01T00:00:00,,
1079,13486,1104,2015-11-01T00:00:00,,
1180,13487,1104,2015-11-01T00:00:00,,
3650,13488,1104,2015-11-01T00:00:00,,
1411,13489,1104,2015-11-01T00:00:00,,
1177,13490,1104,2015-11-01T00:00:00,,
1184,13491,1104,2015-11-01T00:00:00,,
1052,13492,1111,2015-11-01T00:00:00,,
1052,13493,1111,2015-11-01T00:00:00,,
1897,13494,1111,2015-11-01T00:00:00,Falco,Falco;Fox
3016,13495,1111,2015-11-01T00:00:00,,
3017,13496,1111,2015-11-01T00:00:00,,
1997,13497,1111,2015-11-01T00:00:00,,
2253,13498,1111,2015-11-01T00:00:00,,
1930,13499,1111,2015-11-01T00:00:00,Falco,Falco;CaptainFalcon
2233,13500,1111,2015-11-01T00:00:00,,
1580,13501,1111,2015-11-01T00:00:00,,
2254,13502,1111,2015-11-01T00:00:00,Ganondorf,
3011,13503,1111,2015-11-01T00:00:00,,
3013,13504,1111,2015-11-01T00:00:00,,
3010,13505,1111,2015-11-01T00:00:00,,
3019,13506,1111,2015-11-01T00:00:00,,
1745,13507,1111,2015-11-01T00:00:00,,
2122,13508,1111,2015-11-01T00:00:00,,
1897,13509,1111,2015-11-01T00:00:00,,
3016,13510,1111,2015-11-01T00:00:00,,
2683,13511,1111,2015-11-01T00:00:00,,
2253,13512,1111,2015-11-01T00:00:00,,
3017,13513,1111,2015-11-01T00:00:00,,
1997,13514,1111,2015-11-01T00:00:00,,
1930,13515,1111,2015-11-01T00:00:00,Falco,Falco;Fox
3011,13516,1111,2015-11-01T00:00:00,,
1745,13517,1111,2015-11-01T00:00:00,,
2254,13518,1111,2015-11-01T00:00:00,Ganondorf,
3019,13519,1111,2015-11-01T00:00:00,,
1580,13520,1111,2015-11-01T00:00:00,,
3010,13521,1111,2015-11-01T00:00:00,,
2233,13522,1111,2015-11-01T00:00:00,,
3013,13523,1111,2015-11-01T00:00:00,,
2122,13524,1111,2015-11-01T00:00:00,,
2436,13525,1113,2015-11-02T00:00:00,,
1704,13526,1113,2015-11-02T00:00:00,,
2439,13527,1113,2015-11-02T00:00:00,,
2125,13528,1113,2015-11-02T00:00:00,,
2287,13529,1113,2015-11-02T00:00:00,,
1255,13530,1113,2015-11-02T00:00:00,,
2438,13531,1113,2015-11-02T00:00:00,,
2442,13532,1113,2015-11-02T00:00:00,,
2688,13533,1113,2015-11-02T00:00:00,,
1701,13534,1113,2015-11-02T00:00:00,,
2441,13535,1113,2015-11-02T00:00:00,,
3644,13536,1113,2015-11-02T00:00:00,,
3333,13537,1113,2015-11-02T00:00:00,,
2437,13538,1113,2015-11-02T00:00:00,,
1265,13539,1113,2015-11-02T00:00:00,,
1914,13540,1113,2015-11-02T00:00:00,,
1474,13541,1113,2015-11-02T00:00:00,,
3334,13542,1113,2015-11-02T00:00:00,,
3306,13543,1113,2015-11-02T00:00:00,,
1709,13544,1113,2015-11-02T00:00:00,,
4712,13545,1113,2015-11-02T00:00:00,,
1858,13546,1113,2015-11-02T00:00:00,,
3645,13547,1113,2015-11-02T00:00:00,,
3335,13548,1113,2015-11-02T00:00:00,,
2636,13549,1113,2015-11-02T00:00:00,,
3643,13550,1113,2015-11-02T00:00:00,,
3337,13551,1113,2015-11-02T00:00:00,,
2436,13552,1113,2015-11-02T00:00:00,,
2439,13553,1113,2015-11-02T00:00:00,,
1704,13554,1113,2015-11-02T00:00:00,,
2688,13555,1113,2015-11-02T00:00:00,,
2442,13556,1113,2015-11-02T00:00:00,,
2438,13557,1113,2015-11-02T00:00:00,,
1701,13558,1113,2015-11-02T00:00:00,,
1265,13559,1113,2015-11-02T00:00:00,,
2441,13560,1113,2015-11-02T00:00:00,,
2287,13561,1113,2015-11-02T00:00:00,,
2437,13562,1113,2015-11-02T00:00:00,,
2125,13563,1113,2015-11-02T00:00:00,,
3333,13564,1113,2015-11-02T00:00:00,,
1255,13565,1113,2015-11-02T00:00:00,,
3644,13566,1113,2015-11-02T00:00:00,,
1914,13567,1113,2015-11-02T00:00:00,,
3335,13568,1113,2015-11-02T00:00:00,,
1474,13569,1113,2015-11-02T00:00:00,,
3334,13570,1113,2015-11-02T00:00:00,,
2636,13571,1113,2015-11-02T00:00:00,,
3306,13572,1113,2015-11-02T00:00:00,,
1709,13573,1113,2015-11-02T00:00:00,,
3643,13574,1113,2015-11-02T00:00:00,,
4712,13575,1113,2015-11-02T00:00:00,,
3337,13576,1113,2015-11-02T00:00:00,,
1858,13577,1113,2015-11-02T00:00:00,,
3645,13578,1113,2015-11-02T00:00:00,,
