ID,MatchID,EventID,Date,Characters,Matchup
1291,210,26,2013-05-18T00:00:00,,
1066,211,26,2013-05-18T00:00:00,,
1068,212,26,2013-05-18T00:00:00,,
1068,213,26,2013-05-18T00:00:00,,
1069,214,26,2013-05-18T00:00:00,,
1286,215,26,2013-05-18T00:00:00,,
1068,216,26,2013-05-18T00:00:00,,
1072,217,26,2013-05-18T00:00:00,,
1069,218,26,2013-05-18T00:00:00,,
1049,219,26,2013-05-18T00:00:00,,
1286,220,26,2013-05-18T00:00:00,,
1063,221,26,2013-05-18T00:00:00,,
1068,222,26,2013-05-18T00:00:00,,
1070,223,26,2013-05-18T00:00:00,,
1072,224,26,2013-05-18T00:00:00,,
1040,225,26,2013-05-18T00:00:00,,
1069,226,26,2013-05-18T00:00:00,,
1068,246,34,2013-06-30T00:00:00,,
1071,247,34,2013-06-30T00:00:00,,
1155,248,34,2013-06-30T00:00:00,,
1978,249,34,2013-06-30T00:00:00,,
1155,250,34,2013-06-30T00:00:00,,
1040,251,34,2013-06-30T00:00:00,,
1072,252,34,2013-06-30T00:00:00,,
1040,253,34,2013-06-30T00:00:00,,
1066,254,34,2013-06-30T00:00:00,,
1286,255,34,2013-06-30T00:00:00,,
1072,256,34,2013-06-30T00:00:00,,
1358,257,34,2013-06-30T00:00:00,,
1068,259,34,2013-06-30T00:00:00,,
1071,260,34,2013-06-30T00:00:00,,
1068,261,34,2013-06-30T00:00:00,,
1071,262,34,2013-06-30T00:00:00,,
1978,263,34,2013-06-30T00:00:00,,
1155,264,34,2013-06-30T00:00:00,,
1068,265,34,2013-06-30T00:00:00,,
1283,266,34,2013-06-30T00:00:00,,
1978,267,34,2013-06-30T00:00:00,,
1072,268,34,2013-06-30T00:00:00,,
1040,270,34,2013-06-30T00:00:00,,
1066,271,34,2013-06-30T00:00:00,,
1069,272,35,2013-07-27T00:00:00,,
1068,273,35,2013-07-27T00:00:00,,
1068,274,35,2013-07-27T00:00:00,,
1155,275,35,2013-07-27T00:00:00,,
1040,276,35,2013-07-27T00:00:00,,
1155,277,35,2013-07-27T00:00:00,,
1040,278,35,2013-07-27T00:00:00,,
1155,279,35,2013-07-27T00:00:00,,
1040,280,35,2013-07-27T00:00:00,,
1283,281,35,2013-07-27T00:00:00,,
1155,283,35,2013-07-27T00:00:00,,
1063,284,35,2013-07-27T00:00:00,,
1283,285,35,2013-07-27T00:00:00,,
1155,287,35,2013-07-27T00:00:00,,
1063,288,35,2013-07-27T00:00:00,,
1069,293,35,2013-07-27T00:00:00,,
1068,294,35,2013-07-27T00:00:00,,
1069,295,35,2013-07-27T00:00:00,,
1072,296,35,2013-07-27T00:00:00,,
1068,297,35,2013-07-27T00:00:00,,
1071,298,35,2013-07-27T00:00:00,,
1069,299,35,2013-07-27T00:00:00,,
1286,300,35,2013-07-27T00:00:00,,
1072,301,35,2013-07-27T00:00:00,,
1285,302,35,2013-07-27T00:00:00,,
1068,303,35,2013-07-27T00:00:00,,
1040,304,35,2013-07-27T00:00:00,,
1071,305,35,2013-07-27T00:00:00,,
1283,308,35,2013-07-27T00:00:00,,
1068,313,38,2013-08-11T00:00:00,,
1063,314,38,2013-08-11T00:00:00,,
1157,315,38,2013-08-11T00:00:00,,
1157,316,38,2013-08-11T00:00:00,,
1066,317,38,2013-08-11T00:00:00,,
1288,318,38,2013-08-11T00:00:00,,
1066,319,38,2013-08-11T00:00:00,,
1068,320,38,2013-08-11T00:00:00,,
1063,321,38,2013-08-11T00:00:00,,
1068,322,38,2013-08-11T00:00:00,,
1282,323,38,2013-08-11T00:00:00,,
1063,324,38,2013-08-11T00:00:00,,
1157,325,38,2013-08-11T00:00:00,,
1068,326,38,2013-08-11T00:00:00,,
1069,337,41,2013-08-24T00:00:00,,
1068,338,41,2013-08-24T00:00:00,,
1068,339,41,2013-08-24T00:00:00,,
1285,340,41,2013-08-24T00:00:00,,
1285,342,41,2013-08-24T00:00:00,,
1069,347,41,2013-08-24T00:00:00,,
1069,348,41,2013-08-24T00:00:00,,
1068,349,41,2013-08-24T00:00:00,,
1069,351,41,2013-08-24T00:00:00,,
1068,353,41,2013-08-24T00:00:00,,
1069,368,45,2013-09-10T00:00:00,,
1312,369,45,2013-09-10T00:00:00,,
1312,370,45,2013-09-10T00:00:00,,
1312,371,45,2013-09-10T00:00:00,,
1040,372,45,2013-09-10T00:00:00,,
5699,373,45,2013-09-10T00:00:00,,
1063,374,45,2013-09-10T00:00:00,,
5699,375,45,2013-09-10T00:00:00,,
1066,376,45,2013-09-10T00:00:00,,
1157,377,45,2013-09-10T00:00:00,,
1063,378,45,2013-09-10T00:00:00,,
1286,379,45,2013-09-10T00:00:00,,
1069,382,45,2013-09-10T00:00:00,,
1155,383,45,2013-09-10T00:00:00,,
1069,384,45,2013-09-10T00:00:00,,
1312,385,45,2013-09-10T00:00:00,,
1155,386,45,2013-09-10T00:00:00,,
1040,387,45,2013-09-10T00:00:00,,
1069,388,45,2013-09-10T00:00:00,,
1157,389,45,2013-09-10T00:00:00,,
1312,390,45,2013-09-10T00:00:00,,
1155,392,45,2013-09-10T00:00:00,,
1040,394,45,2013-09-10T00:00:00,,
1066,395,45,2013-09-10T00:00:00,,
1068,396,50,2013-10-12T00:00:00,,
1068,397,50,2013-10-12T00:00:00,,
1068,398,50,2013-10-12T00:00:00,,
1155,399,50,2013-10-12T00:00:00,,
1071,400,50,2013-10-12T00:00:00,,
1155,401,50,2013-10-12T00:00:00,,
2007,402,50,2013-10-12T00:00:00,,
1291,404,50,2013-10-12T00:00:00,,
2007,405,50,2013-10-12T00:00:00,,
1312,406,50,2013-10-12T00:00:00,,
1073,408,50,2013-10-12T00:00:00,,
2007,409,50,2013-10-12T00:00:00,,
1063,410,50,2013-10-12T00:00:00,,
1064,411,50,2013-10-12T00:00:00,,
1069,412,50,2013-10-12T00:00:00,,
1068,413,50,2013-10-12T00:00:00,,
1069,414,50,2013-10-12T00:00:00,,
1068,415,50,2013-10-12T00:00:00,,
1069,417,50,2013-10-12T00:00:00,,
1155,418,50,2013-10-12T00:00:00,,
1068,419,50,2013-10-12T00:00:00,,
1312,420,50,2013-10-12T00:00:00,,
1071,422,50,2013-10-12T00:00:00,,
1291,423,50,2013-10-12T00:00:00,,
1069,424,50,2013-10-12T00:00:00,,
1040,425,50,2013-10-12T00:00:00,,
1155,426,50,2013-10-12T00:00:00,,
1048,465,60,2013-12-07T00:00:00,,
1049,466,60,2013-12-07T00:00:00,,
1047,467,60,2013-12-07T00:00:00,,
1047,468,60,2013-12-07T00:00:00,,
2007,469,60,2013-12-07T00:00:00,,
1469,470,60,2013-12-07T00:00:00,,
1041,471,60,2013-12-07T00:00:00,,
1053,472,60,2013-12-07T00:00:00,,
1469,473,60,2013-12-07T00:00:00,,
1041,474,60,2013-12-07T00:00:00,,
1283,476,60,2013-12-07T00:00:00,,
1388,477,60,2013-12-07T00:00:00,,
1048,479,60,2013-12-07T00:00:00,,
1049,480,60,2013-12-07T00:00:00,,
1048,481,60,2013-12-07T00:00:00,,
1049,482,60,2013-12-07T00:00:00,,
2007,484,60,2013-12-07T00:00:00,,
1048,485,60,2013-12-07T00:00:00,,
1041,486,60,2013-12-07T00:00:00,,
1047,488,60,2013-12-07T00:00:00,,
2007,489,60,2013-12-07T00:00:00,,
1053,490,60,2013-12-07T00:00:00,,
1048,492,60,2013-12-07T00:00:00,,
2007,499,64,2013-12-14T00:00:00,,
1113,500,64,2013-12-14T00:00:00,,
1180,501,64,2013-12-14T00:00:00,,
1180,503,64,2013-12-14T00:00:00,,
2007,504,64,2013-12-14T00:00:00,,
1113,505,64,2013-12-14T00:00:00,,
2007,506,64,2013-12-14T00:00:00,,
1176,508,64,2013-12-14T00:00:00,,
1069,543,70,2014-01-05T00:00:00,,
1068,544,70,2014-01-05T00:00:00,,
1072,545,70,2014-01-05T00:00:00,,
1072,546,70,2014-01-05T00:00:00,,
1291,547,70,2014-01-05T00:00:00,,
1072,548,70,2014-01-05T00:00:00,,
1070,549,70,2014-01-05T00:00:00,,
1072,550,70,2014-01-05T00:00:00,,
1286,551,70,2014-01-05T00:00:00,,
5699,552,70,2014-01-05T00:00:00,,
1070,553,70,2014-01-05T00:00:00,,
1157,554,70,2014-01-05T00:00:00,,
1286,555,70,2014-01-05T00:00:00,,
5699,556,70,2014-01-05T00:00:00,,
1283,557,70,2014-01-05T00:00:00,,
1069,558,70,2014-01-05T00:00:00,,
1069,559,70,2014-01-05T00:00:00,,
1068,560,70,2014-01-05T00:00:00,,
1069,561,70,2014-01-05T00:00:00,,
1155,562,70,2014-01-05T00:00:00,,
1291,563,70,2014-01-05T00:00:00,,
1068,564,70,2014-01-05T00:00:00,,
1069,565,70,2014-01-05T00:00:00,,
1073,566,70,2014-01-05T00:00:00,,
1070,567,70,2014-01-05T00:00:00,,
1155,568,70,2014-01-05T00:00:00,,
1072,569,70,2014-01-05T00:00:00,,
1291,570,70,2014-01-05T00:00:00,,
1040,571,70,2014-01-05T00:00:00,,
1068,572,70,2014-01-05T00:00:00,,
1102,573,71,2014-01-12T00:00:00,,
1102,574,71,2014-01-12T00:00:00,,
1102,575,71,2014-01-12T00:00:00,,
1180,576,71,2014-01-12T00:00:00,,
1180,578,71,2014-01-12T00:00:00,,
2007,581,71,2014-01-12T00:00:00,,
1532,585,71,2014-01-12T00:00:00,,
1532,591,71,2014-01-12T00:00:00,,
1112,594,71,2014-01-12T00:00:00,,
1329,595,71,2014-01-12T00:00:00,,
1112,596,71,2014-01-12T00:00:00,,
1329,597,71,2014-01-12T00:00:00,,
1102,598,71,2014-01-12T00:00:00,,
1113,599,71,2014-01-12T00:00:00,,
1329,602,71,2014-01-12T00:00:00,,
1102,604,71,2014-01-12T00:00:00,,
1112,608,71,2014-01-12T00:00:00,,
1532,615,71,2014-01-12T00:00:00,,
1113,631,75,2014-01-25T00:00:00,,
1113,645,75,2014-01-25T00:00:00,,
1113,654,75,2014-01-25T00:00:00,,
1048,673,81,2014-02-15T00:00:00,,
5699,674,81,2014-02-15T00:00:00,,
5699,675,81,2014-02-15T00:00:00,,
1047,676,81,2014-02-15T00:00:00,,
5699,677,81,2014-02-15T00:00:00,,
5699,679,81,2014-02-15T00:00:00,,
1039,681,81,2014-02-15T00:00:00,,
5699,682,81,2014-02-15T00:00:00,,
1084,683,81,2014-02-15T00:00:00,,
1097,684,81,2014-02-15T00:00:00,,
1082,685,81,2014-02-15T00:00:00,,
1042,686,81,2014-02-15T00:00:00,,
1082,688,81,2014-02-15T00:00:00,,
1084,689,81,2014-02-15T00:00:00,,
1048,690,81,2014-02-15T00:00:00,,
1048,691,81,2014-02-15T00:00:00,,
1049,692,81,2014-02-15T00:00:00,,
1048,693,81,2014-02-15T00:00:00,,
1047,694,81,2014-02-15T00:00:00,,
1055,696,81,2014-02-15T00:00:00,,
1048,697,81,2014-02-15T00:00:00,,
5699,698,81,2014-02-15T00:00:00,,
1047,699,81,2014-02-15T00:00:00,,
1081,700,81,2014-02-15T00:00:00,,
1039,702,81,2014-02-15T00:00:00,,
1049,703,81,2014-02-15T00:00:00,,
1055,704,81,2014-02-15T00:00:00,,
1081,705,81,2014-02-15T00:00:00,,
1042,706,81,2014-02-15T00:00:00,,
1102,713,88,2014-02-23T00:00:00,,
1112,714,88,2014-02-23T00:00:00,,
1329,715,88,2014-02-23T00:00:00,,
1049,716,88,2014-02-23T00:00:00,,
1329,717,88,2014-02-23T00:00:00,,
1049,718,88,2014-02-23T00:00:00,,
1142,720,88,2014-02-23T00:00:00,,
1049,721,88,2014-02-23T00:00:00,,
1047,723,88,2014-02-23T00:00:00,,
1142,724,88,2014-02-23T00:00:00,,
2007,727,88,2014-02-23T00:00:00,,
1243,734,88,2014-02-23T00:00:00,,
1076,738,88,2014-02-23T00:00:00,,
1076,745,88,2014-02-23T00:00:00,,
1102,749,88,2014-02-23T00:00:00,,
1102,750,88,2014-02-23T00:00:00,,
1112,751,88,2014-02-23T00:00:00,,
1329,752,88,2014-02-23T00:00:00,,
1102,753,88,2014-02-23T00:00:00,,
1113,754,88,2014-02-23T00:00:00,,
1329,757,88,2014-02-23T00:00:00,,
1105,758,88,2014-02-23T00:00:00,,
1102,759,88,2014-02-23T00:00:00,,
1047,760,88,2014-02-23T00:00:00,,
1113,761,88,2014-02-23T00:00:00,,
1049,765,88,2014-02-23T00:00:00,,
1102,771,88,2014-02-23T00:00:00,,
1245,772,88,2014-02-23T00:00:00,,
1176,783,88,2014-02-23T00:00:00,,
1048,785,89,2014-03-15T00:00:00,,
1049,786,89,2014-03-15T00:00:00,,
1047,787,89,2014-03-15T00:00:00,,
1078,788,89,2014-03-15T00:00:00,,
1047,789,89,2014-03-15T00:00:00,,
1084,790,89,2014-03-15T00:00:00,,
1083,791,89,2014-03-15T00:00:00,,
1084,792,89,2014-03-15T00:00:00,,
1081,793,89,2014-03-15T00:00:00,,
1083,795,89,2014-03-15T00:00:00,,
1056,797,89,2014-03-15T00:00:00,,
1083,799,89,2014-03-15T00:00:00,,
1084,801,89,2014-03-15T00:00:00,,
1056,803,89,2014-03-15T00:00:00,,
1097,806,89,2014-03-15T00:00:00,,
1083,808,89,2014-03-15T00:00:00,,
1048,809,89,2014-03-15T00:00:00,,
1048,810,89,2014-03-15T00:00:00,,
1049,811,89,2014-03-15T00:00:00,,
1048,812,89,2014-03-15T00:00:00,,
1078,813,89,2014-03-15T00:00:00,,
1049,814,89,2014-03-15T00:00:00,,
1047,815,89,2014-03-15T00:00:00,,
1167,816,89,2014-03-15T00:00:00,,
1048,817,89,2014-03-15T00:00:00,,
1078,819,89,2014-03-15T00:00:00,,
1049,821,89,2014-03-15T00:00:00,,
1190,825,89,2014-03-15T00:00:00,,
1084,827,89,2014-03-15T00:00:00,,
1152,829,89,2014-03-15T00:00:00,,
1081,831,89,2014-03-15T00:00:00,,
1095,843,93,2014-03-29T00:00:00,,
1174,844,93,2014-03-29T00:00:00,,
1174,845,93,2014-03-29T00:00:00,,
1183,846,93,2014-03-29T00:00:00,,
1174,847,93,2014-03-29T00:00:00,,
1095,854,93,2014-03-29T00:00:00,,
1184,855,93,2014-03-29T00:00:00,,
1095,856,93,2014-03-29T00:00:00,,
1184,857,93,2014-03-29T00:00:00,,
1183,858,93,2014-03-29T00:00:00,,
1182,859,93,2014-03-29T00:00:00,,
1049,883,97,2014-03-29T00:00:00,,
